districtName,5YearAge,year,districtCode,neighborhoodCode,neighborhoodName,count
Sant Martí,30-34,2016,10,66,el Parc i la Llacuna del Poblenou,133
Sant Martí,30-34,2016,10,67,la Vila Olímpica del Poblenou,53
Sant Martí,30-34,2016,10,68,el Poblenou,311
Sant Martí,30-34,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,100
Sant Martí,30-34,2016,10,70,el Besòs i el Maresme,227
Sant Martí,30-34,2016,10,71,Provençals del Poblenou,131
Sant Martí,30-34,2016,10,72,Sant Martí de Provençals,143
Sant Martí,30-34,2016,10,73,la Verneda i la Pau,141
Ciutat Vella,35-39,2016,1,1,el Raval,496
Ciutat Vella,35-39,2016,1,2,el Barri Gòtic,215
Ciutat Vella,35-39,2016,1,3,la Barceloneta,151
Ciutat Vella,35-39,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",264
Eixample,35-39,2016,2,5,el Fort Pienc,221
Eixample,35-39,2016,2,6,la Sagrada Família,340
Eixample,35-39,2016,2,7,la Dreta de l'Eixample,305
Eixample,35-39,2016,2,8,l'Antiga Esquerra de l'Eixample,297
Eixample,35-39,2016,2,9,la Nova Esquerra de l'Eixample,349
Eixample,35-39,2016,2,10,Sant Antoni,205
Sants-Montjuïc,35-39,2016,3,11,el Poble Sec,323
Sants-Montjuïc,35-39,2016,3,12,la Marina del Prat Vermell,2
Sants-Montjuïc,35-39,2016,3,13,la Marina de Port,131
Sants-Montjuïc,35-39,2016,3,14,la Font de la Guatlla,82
Sants-Montjuïc,35-39,2016,3,15,Hostafrancs,116
Sants-Montjuïc,35-39,2016,3,16,la Bordeta,110
Sants-Montjuïc,35-39,2016,3,17,Sants - Badal,158
Sants-Montjuïc,35-39,2016,3,18,Sants,266
Les Corts,35-39,2016,4,19,les Corts,242
Les Corts,35-39,2016,4,20,la Maternitat i Sant Ramon,124
Les Corts,35-39,2016,4,21,Pedralbes,81
Sarrià-Sant Gervasi,35-39,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",19
Sarrià-Sant Gervasi,35-39,2016,5,23,Sarrià,123
Sarrià-Sant Gervasi,35-39,2016,5,24,les Tres Torres,51
Sarrià-Sant Gervasi,35-39,2016,5,25,Sant Gervasi - la Bonanova,107
Sarrià-Sant Gervasi,35-39,2016,5,26,Sant Gervasi - Galvany,226
Sarrià-Sant Gervasi,35-39,2016,5,27,el Putxet i el Farró,132
Gràcia,35-39,2016,6,28,Vallcarca i els Penitents,72
Gràcia,35-39,2016,6,29,el Coll,36
Gràcia,35-39,2016,6,30,la Salut,63
Gràcia,35-39,2016,6,31,la Vila de Gràcia,327
Gràcia,35-39,2016,6,32,el Camp d'en Grassot i Gràcia Nova,161
Horta-Guinardó,35-39,2016,7,33,el Baix Guinardó,117
Horta-Guinardó,35-39,2016,7,34,Can Baró,52
Horta-Guinardó,35-39,2016,7,35,el Guinardó,176
Horta-Guinardó,35-39,2016,7,36,la Font d'en Fargues,21
Horta-Guinardó,35-39,2016,7,37,el Carmel,106
Horta-Guinardó,35-39,2016,7,38,la Teixonera,55
Horta-Guinardó,35-39,2016,7,39,Sant Genís dels Agudells,41
Horta-Guinardó,35-39,2016,7,40,Montbau,28
Horta-Guinardó,35-39,2016,7,41,la Vall d'Hebron,29
Horta-Guinardó,35-39,2016,7,42,la Clota,5
Horta-Guinardó,35-39,2016,7,43,Horta,97
Nou Barris,35-39,2016,8,44,Vilapicina i la Torre Llobeta,102
Nou Barris,35-39,2016,8,45,Porta,135
Nou Barris,35-39,2016,8,46,el Turó de la Peira,72
Nou Barris,35-39,2016,8,47,Can Peguera,5
Nou Barris,35-39,2016,8,48,la Guineueta,56
Nou Barris,35-39,2016,8,49,Canyelles,25
Nou Barris,35-39,2016,8,50,les Roquetes,92
Nou Barris,35-39,2016,8,51,Verdun,71
Nou Barris,35-39,2016,8,52,la Prosperitat,119
Nou Barris,35-39,2016,8,53,la Trinitat Nova,37
Nou Barris,35-39,2016,8,54,Torre Baró,17
Nou Barris,35-39,2016,8,55,Ciutat Meridiana,64
Nou Barris,35-39,2016,8,56,Vallbona,8
Sant Andreu,35-39,2016,9,57,la Trinitat Vella,61
Sant Andreu,35-39,2016,9,58,Baró de Viver,4
Sant Andreu,35-39,2016,9,59,el Bon Pastor,53
Sant Andreu,35-39,2016,9,60,Sant Andreu,193
Sant Andreu,35-39,2016,9,61,la Sagrera,142
Sant Andreu,35-39,2016,9,62,el Congrés i els Indians,71
Sant Andreu,35-39,2016,9,63,Navas,94
Sant Martí,35-39,2016,10,64,el Camp de l'Arpa del Clot,207
Sant Martí,35-39,2016,10,65,el Clot,132
Sant Martí,35-39,2016,10,66,el Parc i la Llacuna del Poblenou,95
Sant Martí,35-39,2016,10,67,la Vila Olímpica del Poblenou,60
Sant Martí,35-39,2016,10,68,el Poblenou,224
Sant Martí,35-39,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,91
Sant Martí,35-39,2016,10,70,el Besòs i el Maresme,180
Sant Martí,35-39,2016,10,71,Provençals del Poblenou,107
Sant Martí,35-39,2016,10,72,Sant Martí de Provençals,98
Sant Martí,35-39,2016,10,73,la Verneda i la Pau,99
Ciutat Vella,40-44,2016,1,1,el Raval,322
Ciutat Vella,40-44,2016,1,2,el Barri Gòtic,118
Ciutat Vella,40-44,2016,1,3,la Barceloneta,90
Ciutat Vella,40-44,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",144
Eixample,40-44,2016,2,5,el Fort Pienc,111
Eixample,40-44,2016,2,6,la Sagrada Família,195
Eixample,40-44,2016,2,7,la Dreta de l'Eixample,192
Eixample,40-44,2016,2,8,l'Antiga Esquerra de l'Eixample,166
Eixample,40-44,2016,2,9,la Nova Esquerra de l'Eixample,231
Eixample,40-44,2016,2,10,Sant Antoni,139
Sants-Montjuïc,40-44,2016,3,11,el Poble Sec,176
Sants-Montjuïc,40-44,2016,3,12,la Marina del Prat Vermell,2
Sants-Montjuïc,40-44,2016,3,13,la Marina de Port,113
Sants-Montjuïc,40-44,2016,3,14,la Font de la Guatlla,38
Sants-Montjuïc,40-44,2016,3,15,Hostafrancs,73
Sants-Montjuïc,40-44,2016,3,16,la Bordeta,80
Sants-Montjuïc,40-44,2016,3,17,Sants - Badal,102
Sants-Montjuïc,40-44,2016,3,18,Sants,161
Les Corts,40-44,2016,4,19,les Corts,149
Les Corts,40-44,2016,4,20,la Maternitat i Sant Ramon,75
Les Corts,40-44,2016,4,21,Pedralbes,70
Sarrià-Sant Gervasi,40-44,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",16
Sarrià-Sant Gervasi,40-44,2016,5,23,Sarrià,106
Sarrià-Sant Gervasi,40-44,2016,5,24,les Tres Torres,68
Sarrià-Sant Gervasi,40-44,2016,5,25,Sant Gervasi - la Bonanova,91
Sarrià-Sant Gervasi,40-44,2016,5,26,Sant Gervasi - Galvany,184
Sarrià-Sant Gervasi,40-44,2016,5,27,el Putxet i el Farró,91
Gràcia,40-44,2016,6,28,Vallcarca i els Penitents,53
Gràcia,40-44,2016,6,29,el Coll,31
Gràcia,40-44,2016,6,30,la Salut,26
Gràcia,40-44,2016,6,31,la Vila de Gràcia,169
Gràcia,40-44,2016,6,32,el Camp d'en Grassot i Gràcia Nova,95
Horta-Guinardó,40-44,2016,7,33,el Baix Guinardó,66
Horta-Guinardó,40-44,2016,7,34,Can Baró,31
Horta-Guinardó,40-44,2016,7,35,el Guinardó,122
Horta-Guinardó,40-44,2016,7,36,la Font d'en Fargues,21
Horta-Guinardó,40-44,2016,7,37,el Carmel,99
Horta-Guinardó,40-44,2016,7,38,la Teixonera,38
Horta-Guinardó,40-44,2016,7,39,Sant Genís dels Agudells,17
Horta-Guinardó,40-44,2016,7,40,Montbau,9
Horta-Guinardó,40-44,2016,7,41,la Vall d'Hebron,13
Horta-Guinardó,40-44,2016,7,42,la Clota,5
Horta-Guinardó,40-44,2016,7,43,Horta,70
Nou Barris,40-44,2016,8,44,Vilapicina i la Torre Llobeta,77
Nou Barris,40-44,2016,8,45,Porta,108
Nou Barris,40-44,2016,8,46,el Turó de la Peira,37
Nou Barris,40-44,2016,8,47,Can Peguera,5
Nou Barris,40-44,2016,8,48,la Guineueta,51
Nou Barris,40-44,2016,8,49,Canyelles,10
Nou Barris,40-44,2016,8,50,les Roquetes,63
Nou Barris,40-44,2016,8,51,Verdun,38
Nou Barris,40-44,2016,8,52,la Prosperitat,74
Nou Barris,40-44,2016,8,53,la Trinitat Nova,31
Nou Barris,40-44,2016,8,54,Torre Baró,10
Nou Barris,40-44,2016,8,55,Ciutat Meridiana,57
Nou Barris,40-44,2016,8,56,Vallbona,2
Sant Andreu,40-44,2016,9,57,la Trinitat Vella,54
Sant Andreu,40-44,2016,9,58,Baró de Viver,8
Sant Andreu,40-44,2016,9,59,el Bon Pastor,43
Sant Andreu,40-44,2016,9,60,Sant Andreu,134
Sant Andreu,40-44,2016,9,61,la Sagrera,86
Sant Andreu,40-44,2016,9,62,el Congrés i els Indians,38
Sant Andreu,40-44,2016,9,63,Navas,70
Sant Martí,40-44,2016,10,64,el Camp de l'Arpa del Clot,146
Sant Martí,40-44,2016,10,65,el Clot,72
Sant Martí,40-44,2016,10,66,el Parc i la Llacuna del Poblenou,59
Sant Martí,40-44,2016,10,67,la Vila Olímpica del Poblenou,37
Sant Martí,40-44,2016,10,68,el Poblenou,146
Sant Martí,40-44,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,72
Sant Martí,40-44,2016,10,70,el Besòs i el Maresme,126
Sant Martí,40-44,2016,10,71,Provençals del Poblenou,66
Sant Martí,40-44,2016,10,72,Sant Martí de Provençals,57
Sant Martí,40-44,2016,10,73,la Verneda i la Pau,89
Ciutat Vella,45-49,2016,1,1,el Raval,213
Ciutat Vella,45-49,2016,1,2,el Barri Gòtic,68
Ciutat Vella,45-49,2016,1,3,la Barceloneta,47
Ciutat Vella,45-49,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",71
Eixample,45-49,2016,2,5,el Fort Pienc,81
Eixample,45-49,2016,2,6,la Sagrada Família,131
Eixample,45-49,2016,2,7,la Dreta de l'Eixample,133
Eixample,45-49,2016,2,8,l'Antiga Esquerra de l'Eixample,109
Eixample,45-49,2016,2,9,la Nova Esquerra de l'Eixample,128
Eixample,45-49,2016,2,10,Sant Antoni,78
Sants-Montjuïc,45-49,2016,3,11,el Poble Sec,122
Sants-Montjuïc,45-49,2016,3,12,la Marina del Prat Vermell,1
Sants-Montjuïc,45-49,2016,3,13,la Marina de Port,78
Sants-Montjuïc,45-49,2016,3,14,la Font de la Guatlla,33
Sants-Montjuïc,45-49,2016,3,15,Hostafrancs,56
Sants-Montjuïc,45-49,2016,3,16,la Bordeta,37
Sants-Montjuïc,45-49,2016,3,17,Sants - Badal,58
Sants-Montjuïc,45-49,2016,3,18,Sants,107
Les Corts,45-49,2016,4,19,les Corts,101
Les Corts,45-49,2016,4,20,la Maternitat i Sant Ramon,63
Les Corts,45-49,2016,4,21,Pedralbes,45
Sarrià-Sant Gervasi,45-49,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",6
Sarrià-Sant Gervasi,45-49,2016,5,23,Sarrià,72
Sarrià-Sant Gervasi,45-49,2016,5,24,les Tres Torres,37
Sarrià-Sant Gervasi,45-49,2016,5,25,Sant Gervasi - la Bonanova,49
Sarrià-Sant Gervasi,45-49,2016,5,26,Sant Gervasi - Galvany,148
Sarrià-Sant Gervasi,45-49,2016,5,27,el Putxet i el Farró,62
Gràcia,45-49,2016,6,28,Vallcarca i els Penitents,37
Gràcia,45-49,2016,6,29,el Coll,19
Gràcia,45-49,2016,6,30,la Salut,20
Gràcia,45-49,2016,6,31,la Vila de Gràcia,103
Gràcia,45-49,2016,6,32,el Camp d'en Grassot i Gràcia Nova,65
Horta-Guinardó,45-49,2016,7,33,el Baix Guinardó,47
Horta-Guinardó,45-49,2016,7,34,Can Baró,22
Horta-Guinardó,45-49,2016,7,35,el Guinardó,96
Horta-Guinardó,45-49,2016,7,36,la Font d'en Fargues,11
Horta-Guinardó,45-49,2016,7,37,el Carmel,54
Horta-Guinardó,45-49,2016,7,38,la Teixonera,21
Horta-Guinardó,45-49,2016,7,39,Sant Genís dels Agudells,19
Horta-Guinardó,45-49,2016,7,40,Montbau,6
Horta-Guinardó,45-49,2016,7,41,la Vall d'Hebron,14
Horta-Guinardó,45-49,2016,7,42,la Clota,0
Horta-Guinardó,45-49,2016,7,43,Horta,49
Nou Barris,45-49,2016,8,44,Vilapicina i la Torre Llobeta,43
Nou Barris,45-49,2016,8,45,Porta,71
Nou Barris,45-49,2016,8,46,el Turó de la Peira,40
Nou Barris,45-49,2016,8,47,Can Peguera,2
Nou Barris,45-49,2016,8,48,la Guineueta,31
Nou Barris,45-49,2016,8,49,Canyelles,4
Nou Barris,45-49,2016,8,50,les Roquetes,47
Nou Barris,45-49,2016,8,51,Verdun,28
Nou Barris,45-49,2016,8,52,la Prosperitat,62
Nou Barris,45-49,2016,8,53,la Trinitat Nova,15
Nou Barris,45-49,2016,8,54,Torre Baró,10
Nou Barris,45-49,2016,8,55,Ciutat Meridiana,31
Nou Barris,45-49,2016,8,56,Vallbona,3
Sant Andreu,45-49,2016,9,57,la Trinitat Vella,39
Sant Andreu,45-49,2016,9,58,Baró de Viver,10
Sant Andreu,45-49,2016,9,59,el Bon Pastor,33
Sant Andreu,45-49,2016,9,60,Sant Andreu,96
Sant Andreu,45-49,2016,9,61,la Sagrera,61
Sant Andreu,45-49,2016,9,62,el Congrés i els Indians,33
Sant Andreu,45-49,2016,9,63,Navas,49
Sant Martí,45-49,2016,10,64,el Camp de l'Arpa del Clot,92
Sant Martí,45-49,2016,10,65,el Clot,58
Sant Martí,45-49,2016,10,66,el Parc i la Llacuna del Poblenou,39
Sant Martí,45-49,2016,10,67,la Vila Olímpica del Poblenou,17
Sant Martí,45-49,2016,10,68,el Poblenou,80
Sant Martí,45-49,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,45
Sant Martí,45-49,2016,10,70,el Besòs i el Maresme,94
Sant Martí,45-49,2016,10,71,Provençals del Poblenou,43
Sant Martí,45-49,2016,10,72,Sant Martí de Provençals,51
Sant Martí,45-49,2016,10,73,la Verneda i la Pau,79
Ciutat Vella,50-54,2016,1,1,el Raval,132
Ciutat Vella,50-54,2016,1,2,el Barri Gòtic,55
Ciutat Vella,50-54,2016,1,3,la Barceloneta,33
Ciutat Vella,50-54,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",51
Eixample,50-54,2016,2,5,el Fort Pienc,67
Eixample,50-54,2016,2,6,la Sagrada Família,101
Eixample,50-54,2016,2,7,la Dreta de l'Eixample,118
Eixample,50-54,2016,2,8,l'Antiga Esquerra de l'Eixample,78
Eixample,50-54,2016,2,9,la Nova Esquerra de l'Eixample,105
Eixample,50-54,2016,2,10,Sant Antoni,74
Sants-Montjuïc,50-54,2016,3,11,el Poble Sec,94
Sants-Montjuïc,50-54,2016,3,12,la Marina del Prat Vermell,1
Sants-Montjuïc,50-54,2016,3,13,la Marina de Port,59
Sants-Montjuïc,50-54,2016,3,14,la Font de la Guatlla,12
Sants-Montjuïc,50-54,2016,3,15,Hostafrancs,26
Sants-Montjuïc,50-54,2016,3,16,la Bordeta,29
Sants-Montjuïc,50-54,2016,3,17,Sants - Badal,39
Sants-Montjuïc,50-54,2016,3,18,Sants,87
Les Corts,50-54,2016,4,19,les Corts,59
Les Corts,50-54,2016,4,20,la Maternitat i Sant Ramon,45
Les Corts,50-54,2016,4,21,Pedralbes,36
Sarrià-Sant Gervasi,50-54,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",7
Sarrià-Sant Gervasi,50-54,2016,5,23,Sarrià,50
Sarrià-Sant Gervasi,50-54,2016,5,24,les Tres Torres,32
Sarrià-Sant Gervasi,50-54,2016,5,25,Sant Gervasi - la Bonanova,46
Sarrià-Sant Gervasi,50-54,2016,5,26,Sant Gervasi - Galvany,122
Sarrià-Sant Gervasi,50-54,2016,5,27,el Putxet i el Farró,47
Gràcia,50-54,2016,6,28,Vallcarca i els Penitents,27
Gràcia,50-54,2016,6,29,el Coll,9
Gràcia,50-54,2016,6,30,la Salut,18
Gràcia,50-54,2016,6,31,la Vila de Gràcia,85
Gràcia,50-54,2016,6,32,el Camp d'en Grassot i Gràcia Nova,39
Horta-Guinardó,50-54,2016,7,33,el Baix Guinardó,29
Horta-Guinardó,50-54,2016,7,34,Can Baró,14
Horta-Guinardó,50-54,2016,7,35,el Guinardó,57
Horta-Guinardó,50-54,2016,7,36,la Font d'en Fargues,6
Horta-Guinardó,50-54,2016,7,37,el Carmel,54
Horta-Guinardó,50-54,2016,7,38,la Teixonera,19
Horta-Guinardó,50-54,2016,7,39,Sant Genís dels Agudells,12
Horta-Guinardó,50-54,2016,7,40,Montbau,7
Horta-Guinardó,50-54,2016,7,41,la Vall d'Hebron,9
Horta-Guinardó,50-54,2016,7,42,la Clota,1
Horta-Guinardó,50-54,2016,7,43,Horta,45
Nou Barris,50-54,2016,8,44,Vilapicina i la Torre Llobeta,40
Nou Barris,50-54,2016,8,45,Porta,46
Nou Barris,50-54,2016,8,46,el Turó de la Peira,32
Nou Barris,50-54,2016,8,47,Can Peguera,6
Nou Barris,50-54,2016,8,48,la Guineueta,17
Nou Barris,50-54,2016,8,49,Canyelles,7
Nou Barris,50-54,2016,8,50,les Roquetes,25
Nou Barris,50-54,2016,8,51,Verdun,27
Nou Barris,50-54,2016,8,52,la Prosperitat,48
Nou Barris,50-54,2016,8,53,la Trinitat Nova,14
Nou Barris,50-54,2016,8,54,Torre Baró,10
Nou Barris,50-54,2016,8,55,Ciutat Meridiana,30
Nou Barris,50-54,2016,8,56,Vallbona,0
Sant Andreu,50-54,2016,9,57,la Trinitat Vella,28
Sant Andreu,50-54,2016,9,58,Baró de Viver,4
Sant Andreu,50-54,2016,9,59,el Bon Pastor,18
Sant Andreu,50-54,2016,9,60,Sant Andreu,72
Sant Andreu,50-54,2016,9,61,la Sagrera,46
Sant Andreu,50-54,2016,9,62,el Congrés i els Indians,25
Sant Andreu,50-54,2016,9,63,Navas,40
Sant Martí,50-54,2016,10,64,el Camp de l'Arpa del Clot,64
Sant Martí,50-54,2016,10,65,el Clot,46
Sant Martí,50-54,2016,10,66,el Parc i la Llacuna del Poblenou,15
Sant Martí,50-54,2016,10,67,la Vila Olímpica del Poblenou,15
Sant Martí,50-54,2016,10,68,el Poblenou,49
Sant Martí,50-54,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,31
Sant Martí,50-54,2016,10,70,el Besòs i el Maresme,69
Sant Martí,50-54,2016,10,71,Provençals del Poblenou,40
Sant Martí,50-54,2016,10,72,Sant Martí de Provençals,50
Sant Martí,50-54,2016,10,73,la Verneda i la Pau,48
Ciutat Vella,55-59,2016,1,1,el Raval,96
Ciutat Vella,55-59,2016,1,2,el Barri Gòtic,41
Ciutat Vella,55-59,2016,1,3,la Barceloneta,29
Ciutat Vella,55-59,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",36
Eixample,55-59,2016,2,5,el Fort Pienc,55
Eixample,55-59,2016,2,6,la Sagrada Família,68
Eixample,55-59,2016,2,7,la Dreta de l'Eixample,73
Eixample,55-59,2016,2,8,l'Antiga Esquerra de l'Eixample,60
Eixample,55-59,2016,2,9,la Nova Esquerra de l'Eixample,87
Eixample,55-59,2016,2,10,Sant Antoni,51
Sants-Montjuïc,55-59,2016,3,11,el Poble Sec,75
Sants-Montjuïc,55-59,2016,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,55-59,2016,3,13,la Marina de Port,37
Sants-Montjuïc,55-59,2016,3,14,la Font de la Guatlla,11
Sants-Montjuïc,55-59,2016,3,15,Hostafrancs,20
Sants-Montjuïc,55-59,2016,3,16,la Bordeta,35
Sants-Montjuïc,55-59,2016,3,17,Sants - Badal,29
Sants-Montjuïc,55-59,2016,3,18,Sants,56
Les Corts,55-59,2016,4,19,les Corts,47
Les Corts,55-59,2016,4,20,la Maternitat i Sant Ramon,37
Les Corts,55-59,2016,4,21,Pedralbes,32
Sarrià-Sant Gervasi,55-59,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",9
Sarrià-Sant Gervasi,55-59,2016,5,23,Sarrià,37
Sarrià-Sant Gervasi,55-59,2016,5,24,les Tres Torres,18
Sarrià-Sant Gervasi,55-59,2016,5,25,Sant Gervasi - la Bonanova,23
Sarrià-Sant Gervasi,55-59,2016,5,26,Sant Gervasi - Galvany,60
Sarrià-Sant Gervasi,55-59,2016,5,27,el Putxet i el Farró,28
Gràcia,55-59,2016,6,28,Vallcarca i els Penitents,27
Gràcia,55-59,2016,6,29,el Coll,10
Gràcia,55-59,2016,6,30,la Salut,18
Gràcia,55-59,2016,6,31,la Vila de Gràcia,69
Gràcia,55-59,2016,6,32,el Camp d'en Grassot i Gràcia Nova,19
Horta-Guinardó,55-59,2016,7,33,el Baix Guinardó,36
Horta-Guinardó,55-59,2016,7,34,Can Baró,8
Horta-Guinardó,55-59,2016,7,35,el Guinardó,46
Horta-Guinardó,55-59,2016,7,36,la Font d'en Fargues,8
Horta-Guinardó,55-59,2016,7,37,el Carmel,26
Horta-Guinardó,55-59,2016,7,38,la Teixonera,14
Horta-Guinardó,55-59,2016,7,39,Sant Genís dels Agudells,11
Horta-Guinardó,55-59,2016,7,40,Montbau,5
Horta-Guinardó,55-59,2016,7,41,la Vall d'Hebron,4
Horta-Guinardó,55-59,2016,7,42,la Clota,0
Horta-Guinardó,55-59,2016,7,43,Horta,24
Nou Barris,55-59,2016,8,44,Vilapicina i la Torre Llobeta,34
Nou Barris,55-59,2016,8,45,Porta,39
Nou Barris,55-59,2016,8,46,el Turó de la Peira,26
Nou Barris,55-59,2016,8,47,Can Peguera,5
Nou Barris,55-59,2016,8,48,la Guineueta,10
Nou Barris,55-59,2016,8,49,Canyelles,4
Nou Barris,55-59,2016,8,50,les Roquetes,26
Nou Barris,55-59,2016,8,51,Verdun,23
Nou Barris,55-59,2016,8,52,la Prosperitat,28
Nou Barris,55-59,2016,8,53,la Trinitat Nova,14
Nou Barris,55-59,2016,8,54,Torre Baró,3
Nou Barris,55-59,2016,8,55,Ciutat Meridiana,16
Nou Barris,55-59,2016,8,56,Vallbona,3
Sant Andreu,55-59,2016,9,57,la Trinitat Vella,13
Sant Andreu,55-59,2016,9,58,Baró de Viver,3
Sant Andreu,55-59,2016,9,59,el Bon Pastor,19
Sant Andreu,55-59,2016,9,60,Sant Andreu,66
Sant Andreu,55-59,2016,9,61,la Sagrera,28
Sant Andreu,55-59,2016,9,62,el Congrés i els Indians,18
Sant Andreu,55-59,2016,9,63,Navas,32
Sant Martí,55-59,2016,10,64,el Camp de l'Arpa del Clot,50
Sant Martí,55-59,2016,10,65,el Clot,29
Sant Martí,55-59,2016,10,66,el Parc i la Llacuna del Poblenou,17
Sant Martí,55-59,2016,10,67,la Vila Olímpica del Poblenou,15
Sant Martí,55-59,2016,10,68,el Poblenou,28
Sant Martí,55-59,2016,10,69,Diagonal Mar i el Front Marítim del Poblenou,25
Sant Martí,55-59,2016,10,70,el Besòs i el Maresme,36
Sant Martí,55-59,2016,10,71,Provençals del Poblenou,31
Sant Martí,55-59,2016,10,72,Sant Martí de Provençals,37
Sant Martí,55-59,2016,10,73,la Verneda i la Pau,34
Ciutat Vella,60-64,2016,1,1,el Raval,84
Ciutat Vella,60-64,2016,1,2,el Barri Gòtic,32
Ciutat Vella,60-64,2016,1,3,la Barceloneta,29
Ciutat Vella,60-64,2016,1,4,"Sant Pere, Santa Caterina i la Ribera",26
Eixample,60-64,2016,2,5,el Fort Pienc,32
Eixample,60-64,2016,2,6,la Sagrada Família,57
Eixample,60-64,2016,2,7,la Dreta de l'Eixample,61
Eixample,60-64,2016,2,8,l'Antiga Esquerra de l'Eixample,45
Eixample,60-64,2016,2,9,la Nova Esquerra de l'Eixample,56
Eixample,60-64,2016,2,10,Sant Antoni,37
Sants-Montjuïc,60-64,2016,3,11,el Poble Sec,35
Sants-Montjuïc,60-64,2016,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,60-64,2016,3,13,la Marina de Port,27
Sants-Montjuïc,60-64,2016,3,14,la Font de la Guatlla,15
Sants-Montjuïc,60-64,2016,3,15,Hostafrancs,13
Sants-Montjuïc,60-64,2016,3,16,la Bordeta,29
Sants-Montjuïc,60-64,2016,3,17,Sants - Badal,24
Sants-Montjuïc,60-64,2016,3,18,Sants,39
Les Corts,60-64,2016,4,19,les Corts,47
Les Corts,60-64,2016,4,20,la Maternitat i Sant Ramon,28
Les Corts,60-64,2016,4,21,Pedralbes,13
Sarrià-Sant Gervasi,60-64,2016,5,22,"Vallvidrera, el Tibidabo i les Planes",10
Sarrià-Sant Gervasi,60-64,2016,5,23,Sarrià,17
Sarrià-Sant Gervasi,60-64,2016,5,24,les Tres Torres,12
Sarrià-Sant Gervasi,60-64,2016,5,25,Sant Gervasi - la Bonanova,20
Sarrià-Sant Gervasi,60-64,2016,5,26,Sant Gervasi - Galvany,49
Sarrià-Sant Gervasi,60-64,2016,5,27,el Putxet i el Farró,33
Gràcia,60-64,2016,6,28,Vallcarca i els Penitents,13
Gràcia,60-64,2016,6,29,el Coll,8
Gràcia,60-64,2016,6,30,la Salut,10
Gràcia,60-64,2016,6,31,la Vila de Gràcia,48
Gràcia,60-64,2016,6,32,el Camp d'en Grassot i Gràcia Nova,37
Horta-Guinardó,60-64,2016,7,33,el Baix Guinardó,24
Horta-Guinardó,60-64,2016,7,34,Can Baró,6
Horta-Guinardó,60-64,2016,7,35,el Guinardó,27
Horta-Guinardó,60-64,2016,7,36,la Font d'en Fargues,9
Horta-Guinardó,60-64,2016,7,37,el Carmel,23
Horta-Guinardó,60-64,2016,7,38,la Teixonera,5
Horta-Guinardó,60-64,2016,7,39,Sant Genís dels Agudells,6
Horta-Guinardó,60-64,2016,7,40,Montbau,8
Horta-Guinardó,60-64,2016,7,41,la Vall d'Hebron,10
Horta-Guinardó,60-64,2016,7,42,la Clota,1
Horta-Guinardó,60-64,2016,7,43,Horta,18
Nou Barris,60-64,2016,8,44,Vilapicina i la Torre Llobeta,18
Nou Barris,60-64,2016,8,45,Porta,27
Nou Barris,60-64,2016,8,46,el Turó de la Peira,19
Nou Barris,60-64,2016,8,47,Can Peguera,2
Nou Barris,60-64,2016,8,48,la Guineueta,8
Nou Barris,60-64,2016,8,49,Canyelles,5
Nou Barris,60-64,2016,8,50,les Roquetes,16
Nou Barris,60-64,2016,8,51,Verdun,8
Nou Barris,60-64,2016,8,52,la Prosperitat,14
Nou Barris,60-64,2016,8,53,la Trinitat Nova,8
Nou Barris,60-64,2016,8,54,Torre Baró,1
Nou Barris,60-64,2016,8,55,Ciutat Meridiana,9
Nou Barris,60-64,2016,8,56,Vallbona,2
Sant Andreu,60-64,2016,9,57,la Trinitat Vella,10
Sant Andreu,60-64,2016,9,58,Baró de Viver,1
Sant Andreu,60-64,2016,9,59,el Bon Pastor,9
Sant Andreu,60-64,2016,9,60,Sant Andreu,40
Sant Andreu,60-64,2016,9,61,la Sagrera,29
Sant Andreu,60-64,2016,9,62,el Congrés i els Indians,12
Sant Andreu,60-64,2016,9,63,Navas,18
Sant Martí,60-64,2016,10,64,el Camp de l'Arpa del Clot,41
Sant Martí,60-64,2016,10,65,el Clot,30
Sant Martí,60-64,2016,10,66,el Parc i la Llacuna del Poblenou,12
Sant Martí,60-64,2016,10,67,la Vila Olímpica del Poblenou,8
Sant Martí,60-64,2016,10,68,el Poblenou,22
